############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 500000
# frequency of GFC measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 2
############################################################
# mapping information between lattice index and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
0.5 0.375 0.625 0.159024 -3.29587e-21 0.0487201 -6.54113e-05 0.034431 -5.66387e-05 0.0487201 6.54113e-05 0.0981074 2.81476e-21 -0.00284692 0.000108187 0.034431 5.66387e-05 -0.00284692 -0.000108187 0.100077 2.23728e-21
0.5 0.375 0.75 0.160877 -3.37314e-21 0.0378274 0.000112585 0.000474148 -0.000207754 0.0378274 -0.000112585 0.109757 0 -0.0230243 -7.8642e-05 0.000474148 0.000207754 -0.0230243 7.8642e-05 0.127903 0
0.5 0.375 0.875 0.164678 -4.41801e-22 0.0252722 -0.000110571 -0.0357568 1.00574e-05 0.0252722 0.000110571 0.119249 7.03691e-22 -0.0320549 -3.23402e-07 -0.0357568 -1.00574e-05 -0.0320549 3.23402e-07 0.14193 -3.52144e-22
0.5 0.5 0 0.161487 0 0.0371243 0 -0.0530452 0 0.0371243 0 0.122748 0 -0.0276107 0 -0.0530452 0 -0.0276107 0 0.141292 0
0.5 0.5 0.125 0.160023 0 0.0406536 -2.67577e-05 -0.0355192 -0.000160803 0.0406536 2.67577e-05 0.112595 9.85167e-21 -0.0205057 0.000229625 -0.0355192 0.000160803 -0.0205057 -0.000229625 0.12902 0
0.5 0.5 0.25 0.158918 -2.57146e-23 0.0532953 4.83131e-05 -0.000272342 -7.32511e-05 0.0532953 -4.83131e-05 0.0971126 0 -0.00030016 7.57605e-05 -0.000272342 7.32511e-05 -0.00030016 -7.57605e-05 0.0988316 -6.18103e-23
0.5 0.5 0.375 0.156307 0 0.0632521 4.071e-05 0.0343167 4.53048e-05 0.0632521 -4.071e-05 0.0830469 -2.81476e-21 0.0199638 2.70455e-05 0.0343167 -4.53048e-05 0.0199638 -2.70455e-05 0.0690105 -1.40858e-21
0.5 0.5 0.5 0.166643 0 0.0747527 0 0.0518589 0 0.0747527 0 0.0792038 0 0.0314074 0 0.0518589 0 0.0314074 0 0.059271 0
0.5 0.5 0.625 0.156307 0 0.0632521 -4.071e-05 0.0343167 -4.53048e-05 0.0632521 4.071e-05 0.0830469 2.81476e-21 0.0199638 -2.70455e-05 0.0343167 4.53048e-05 0.0199638 2.70455e-05 0.0690105 1.40858e-21
0.5 0.5 0.75 0.158918 2.57146e-23 0.0532953 -4.83131e-05 -0.000272342 7.32511e-05 0.0532953 4.83131e-05 0.0971126 0 -0.00030016 -7.57605e-05 -0.000272342 -7.32511e-05 -0.00030016 7.57605e-05 0.0988316 6.18103e-23
0.5 0.5 0.875 0.160023 0 0.0406536 2.67577e-05 -0.0355192 0.000160803 0.0406536 -2.67577e-05 0.112595 -9.85167e-21 -0.0205057 -0.000229625 -0.0355192 -0.000160803 -0.0205057 0.000229625 0.12902 0
0.5 0.625 0 0.162162 2.142e-22 0.0210201 -2.21623e-05 -0.051732 -3.34244e-05 0.0210201 2.21623e-05 0.113629 0 -0.0210177 -3.98345e-05 -0.051732 3.34244e-05 -0.0210177 3.98345e-05 0.128967 0
0.5 0.625 0.125 0.164678 4.41801e-22 0.0252722 0.000110571 -0.0357568 -1.00574e-05 0.0252722 -0.000110571 0.119249 -7.03691e-22 -0.0320549 3.23402e-07 -0.0357568 1.00574e-05 -0.0320549 -3.23402e-07 0.14193 3.52144e-22
0.5 0.625 0.25 0.160877 3.37314e-21 0.0378274 -0.000112585 0.000474148 0.000207754 0.0378274 0.000112585 0.109757 0 -0.0230243 7.8642e-05 0.000474148 -0.000207754 -0.0230243 -7.8642e-05 0.127903 0
0.5 0.625 0.375 0.159024 3.29587e-21 0.0487201 6.54113e-05 0.034431 5.66387e-05 0.0487201 -6.54113e-05 0.0981074 -2.81476e-21 -0.00284692 -0.000108187 0.034431 -5.66387e-05 -0.00284692 0.000108187 0.100077 -2.23728e-21
0.5 0.625 0.5 0.159092 8.24666e-22 0.054055 8.35342e-06 0.0488097 3.58606e-05 0.054055 -8.35342e-06 0.084582 2.86101e-22 0.0202576 3.08964e-05 0.0488097 -3.58606e-05 0.0202576 -3.08964e-05 0.0706095 -1.2325e-21
0.5 0.625 0.625 0.162616 1.37858e-20 0.0521491 8.81014e-05 0.0369547 5.28487e-05 0.0521491 -8.81014e-05 0.0804895 1.41199e-20 0.0311495 -0.000100846 0.0369547 -5.28487e-05 0.0311495 0.000100846 0.0585113 5.6343e-21
0.5 0.625 0.75 0.157706 0 0.0374667 8.70929e-05 -3.50475e-05 5.35008e-05 0.0374667 -8.70929e-05 0.0855464 0 0.0224744 4.01661e-06 -3.50475e-05 -5.35008e-05 0.0224744 -4.01661e-06 0.069992 0
0.5 0.625 0.875 0.163555 0 0.0265026 -4.54184e-05 -0.0376643 9.68612e-05 0.0265026 4.54184e-05 0.102862 -1.26794e-21 0.00235647 0.000109181 -0.0376643 -9.68612e-05 0.00235647 -0.000109181 0.101412 -1.40858e-21
0.5 0.75 0 0.164444 -3.52436e-21 -0.0182949 -0.000159886 -0.0522202 2.61432e-05 -0.0182949 0.000159886 0.0999281 -2.81476e-21 0.000127946 5.73197e-06 -0.0522202 -2.61432e-05 0.000127946 -5.73197e-06 0.100197 -1.40858e-21
0.5 0.75 0.125 0.160772 6.7374e-21 -0.0111239 0.000178329 -0.0366091 -0.000166429 -0.0111239 -0.000178329 0.109357 0 -0.0215425 -7.95794e-05 -0.0366091 0.000166429 -0.0215425 7.95794e-05 0.126316 3.62997e-21
0.5 0.75 0.25 0.163158 -5.421e-23 -0.000302855 -0.000218319 0.000660009 0.00016397 -0.000302855 0.000218319 0.116244 1.75923e-22 -0.0328376 6.57294e-06 0.000660009 -0.00016397 -0.0328376 -6.57294e-06 0.139931 8.8036e-23
0.5 0.75 0.375 0.162005 0 0.0131907 -0.000670136 0.036149 0.000454165 0.0131907 0.000670136 0.112038 0 -0.0247002 0.000208925 0.036149 -0.000454165 -0.0247002 -0.000208925 0.127825 0
0.5 0.75 0.5 0.164741 8.84271e-22 0.0178915 -4.287e-05 0.0514363 -0.00010689 0.0178915 4.287e-05 0.101751 -7.03691e-22 -0.000269697 5.182e-05 0.0514363 0.00010689 -0.000269697 -5.182e-05 0.101858 3.52144e-22
0.5 0.75 0.625 0.165158 -5.5547e-23 0.0137832 -3.13566e-06 0.0377274 1.58461e-05 0.0137832 3.13566e-06 0.0880175 -4.39807e-23 0.0232675 -3.04993e-05 0.0377274 -1.58461e-05 0.0232675 3.04993e-05 0.0721445 1.40858e-21
0.5 0.75 0.75 0.161826 -1.36447e-23 8.28887e-06 4.88134e-06 4.61542e-05 7.84818e-05 8.28887e-06 -4.88134e-06 0.0826154 -8.58997e-26 0.0322892 -9.03279e-06 4.61542e-05 -7.84818e-05 0.0322892 9.03279e-06 0.0599595 2.75112e-24
0.5 0.75 0.875 0.161812 -4.26556e-22 -0.0120254 -2.76725e-05 -0.0360725 -0.000110154 -0.0120254 2.76725e-05 0.0896714 -7.03691e-22 0.0240352 -4.76776e-05 -0.0360725 0.000110154 0.0240352 4.76776e-05 0.07143 2.81715e-21
0.5 0.875 0 0.158348 -1.96074e-20 -0.0549085 6.2882e-05 -0.0495608 8.13605e-05 -0.0549085 -6.2882e-05 0.0828956 -1.12591e-20 0.0204416 0.000156656 -0.0495608 -8.13605e-05 0.0204416 -0.000156656 0.0688627 -1.12686e-20
0.5 0.875 0.125 0.157521 -6.46775e-21 -0.0491103 3.65964e-06 -0.0347073 -1.4411e-05 -0.0491103 -3.65964e-06 0.0956537 -7.03691e-22 -0.00257872 0.000123344 -0.0347073 1.4411e-05 -0.00257872 -0.000123344 0.0972603 -3.52144e-21
0.5 0.875 0.25 0.160505 -6.71508e-21 -0.0367928 -9.50443e-05 -0.000549832 7.11946e-05 -0.0367928 9.50443e-05 0.110758 -2.81476e-21 -0.0233985 -0.000140437 -0.000549832 -7.11946e-05 -0.0233985 0.000140437 0.129665 -4.38456e-21
0.5 0.875 0.375 0.160488 -6.71365e-21 -0.0284231 -2.52261e-05 0.0399361 -0.000129244 -0.0284231 2.52261e-05 0.11816 1.40738e-21 -0.0297923 -3.79416e-05 0.0399361 0.000129244 -0.0297923 3.79416e-05 0.139804 -1.12686e-20
0.5 0.875 0.5 0.163073 4.3323e-22 -0.0192689 7.79827e-06 0.0512398 -1.64105e-05 -0.0192689 -7.79827e-06 0.117371 3.80935e-21 -0.0218646 0.000136781 0.0512398 1.64105e-05 -0.0218646 -0.000136781 0.129196 0
0.5 0.875 0.625 0.161363 3.39354e-21 -0.0246937 -9.34801e-05 0.0350846 -0.000138729 -0.0246937 9.34801e-05 0.104113 3.28449e-22 0.00172323 1.44045e-05 0.0350846 0.000138729 0.00172323 -1.44045e-05 0.102978 -5.6343e-21
0.5 0.875 0.75 0.163016 1.73171e-21 -0.0397197 9.65443e-05 -0.00110022 -1.26221e-05 -0.0397197 -9.65443e-05 0.0871504 -5.94793e-21 0.0210479 -7.43122e-05 -0.00110022 1.26221e-05 0.0210479 7.43122e-05 0.0707514 0
0.5 0.875 0.875 0.160433 0 -0.0507782 1.38189e-05 -0.0358403 2.86145e-05 -0.0507782 -1.38189e-05 0.0808635 -7.03691e-22 0.029806 -2.31031e-05 -0.0358403 -2.86145e-05 0.029806 2.31031e-05 0.0599189 -7.04288e-22
0.625 0 0 0.136313 -1.93736e-20 -0.0609617 -6.35563e-05 -0.0427313 1.50253e-05 -0.0609617 6.35563e-05 0.0664582 -5.62953e-21 0.0247559 -7.51844e-06 -0.0427313 -1.50253e-05 0.0247559 7.51844e-06 0.0498463 7.04288e-22
0.625 0 0.125 0.14595 -1.11049e-20 -0.0631581 4.53651e-05 -0.0419653 -7.20102e-05 -0.0631581 -4.53651e-05 0.0730426 -5.62953e-21 0.0242437 8.19861e-05 -0.0419653 7.20102e-05 0.0242437 -8.19861e-05 0.0841146 0
0.625 0 0.25 0.150453 0 -0.053675 -1.14901e-05 -0.0160389 0.000106272 -0.053675 1.14901e-05 0.0881455 0 0.00923174 -0.000128602 -0.0160389 -0.000106272 0.00923174 0.000128602 0.126903 0
0.625 0 0.375 0.147008 0 -0.0394496 -5.33887e-05 0.0185734 0.000178267 -0.0394496 5.33887e-05 0.101221 -1.40738e-21 -0.0107311 -0.000127452 0.0185734 -0.000178267 -0.0107311 0.000127452 0.154847 0
0.625 0 0.5 0.142324 -5.63712e-21 -0.0295781 -4.08942e-05 0.0459772 -9.01718e-05 -0.0295781 4.08942e-05 0.108 0 -0.026474 2.49378e-05 0.0459772 9.01718e-05 -0.026474 -2.49378e-05 0.149936 6.04594e-21
0.625 0 0.625 0.133994 0 -0.0311254 -0.000975032 0.0406831 -0.000731073 -0.0311254 0.000975032 0.0980374 4.50362e-20 -0.0235126 -0.00119311 0.0406831 0.000731073 -0.0235126 0.00119311 0.118681 0
0.625 0 0.75 0.129203 0 -0.0369952 -7.13446e-05 0.0158305 -0.000113017 -0.0369952 7.13446e-05 0.0868195 -2.81476e-21 -0.00879574 -0.000284735 0.0158305 0.000113017 -0.00879574 0.000284735 0.0760577 -2.81715e-21
0.625 0 0.875 0.130427 0 -0.0500944 0.00012112 -0.0189336 -0.00034647 -0.0500944 -0.00012112 0.0725742 0 0.010437 -0.00053558 -0.0189336 0.00034647 0.010437 0.00053558 0.0461584 0
0.625 0.125 0 0.144737 5.4605e-21 -0.0595924 5.01043e-05 -0.0442727 -9.78137e-05 -0.0595924 -5.01043e-05 0.0969405 0 0.015645 -1.51938e-05 -0.0442727 9.78137e-05 0.015645 1.51938e-05 0.0595295 0
0.625 0.125 0.125 0.154956 -3.1294e-21 -0.0626938 8.25515e-06 -0.044248 -1.72555e-05 -0.0626938 -8.25515e-06 0.0941564 -4.75361e-21 0.0348404 -2.48367e-05 -0.044248 1.72555e-05 0.0348404 2.48367e-05 0.069718 0
0.625 0.125 0.25 0.15744 3.23052e-21 -0.0527788 1.96442e-05 -0.0159192 -3.28231e-05 -0.0527788 -1.96442e-05 0.101745 1.40738e-21 0.0319334 2.42063e-05 -0.0159192 3.28231e-05 0.0319334 -2.42063e-05 0.0994452 -7.04288e-22
0.625 0.125 0.375 0.157613 0 -0.0413603 -6.37835e-05 0.0204026 -5.15413e-05 -0.0413603 6.37835e-05 0.116207 0 0.0113127 -3.44021e-05 0.0204026 5.15413e-05 0.0113127 3.44021e-05 0.128196 -1.02778e-21
0.625 0.125 0.5 0.150224 5.88239e-21 -0.0315927 -0.00014954 0.0445712 -0.000101944 -0.0315927 0.00014954 0.130471 0 -0.0135644 -2.62464e-05 0.0445712 0.000101944 -0.0135644 2.62464e-05 0.140331 0
0.625 0.125 0.625 0.142232 -1.05462e-20 -0.0343246 0.000279383 0.0432679 0.000236611 -0.0343246 -0.000279383 0.127825 -1.12591e-20 -0.0336846 0.000199016 0.0432679 -0.000236611 -0.0336846 -0.000199016 0.130125 0
0.625 0.125 0.75 0.139266 4.42354e-21 -0.0380627 -8.25721e-05 0.0160676 -2.32544e-05 -0.0380627 8.25721e-05 0.123411 -3.33335e-21 -0.0326369 -4.55403e-05 0.0160676 2.32544e-05 -0.0326369 4.55403e-05 0.100369 0
0.625 0.125 0.875 0.13815 4.9748e-21 -0.0509288 -6.40249e-05 -0.0195919 7.87475e-05 -0.0509288 6.40249e-05 0.108342 2.81476e-21 -0.0111453 -4.32452e-05 -0.0195919 -7.87475e-05 -0.0111453 4.32452e-05 0.0708405 -1.40858e-21
0.625 0.25 0 0.149562 0 -0.0325232 7.33233e-05 -0.0453632 -0.000100258 -0.0325232 -7.33233e-05 0.128704 2.81476e-21 -0.00567769 0.000144841 -0.0453632 0.000100258 -0.00567769 -0.000144841 0.0864487 -2.81715e-21
0.625 0.25 0.125 0.15577 0 -0.0321865 -6.53888e-05 -0.0442397 -1.52637e-05 -0.0321865 6.53888e-05 0.118643 0 0.0256974 -7.85169e-05 -0.0442397 1.52637e-05 0.0256974 7.85169e-05 0.0800149 -2.11286e-21
0.625 0.25 0.25 0.161984 -6.83938e-21 -0.0230195 -0.000166865 -0.0163285 -9.84419e-05 -0.0230195 0.000166865 0.116168 3.83877e-21 0.0426348 9.01146e-05 -0.0163285 9.84419e-05 0.0426348 -9.01146e-05 0.0861589 0
0.625 0.25 0.375 0.165008 0 -0.014076 0.000414492 0.0204175 0.000302119 -0.014076 -0.000414492 0.121303 -3.76492e-21 0.0343826 -0.000148553 0.0204175 -0.000302119 0.0343826 0.000148553 0.0973356 -2.81715e-21
0.625 0.25 0.5 0.156295 -3.97966e-22 -0.00598237 -3.25929e-05 0.0473456 1.36615e-05 -0.00598237 3.25929e-05 0.135072 1.01054e-21 0.0053987 -7.31244e-05 0.0473456 -1.36615e-05 0.0053987 7.31244e-05 0.107657 0
0.625 0.25 0.625 0.148438 -1.43583e-21 -0.00580641 0.000279578 0.0463202 -5.91044e-05 -0.00580641 -0.000279578 0.14161 3.80999e-21 -0.0265775 -0.000215557 0.0463202 5.91044e-05 -0.0265775 0.000215557 0.114094 -2.81715e-21
0.625 0.25 0.75 0.141629 0 -0.0146039 0.000189926 0.0194334 -4.5737e-05 -0.0146039 -0.000189926 0.146659 0 -0.0429555 -1.32369e-05 0.0194334 4.5737e-05 -0.0429555 1.32369e-05 0.10987 0
0.625 0.25 0.875 0.142273 -2.63807e-21 -0.0250292 -0.000130057 -0.0182567 4.3217e-06 -0.0250292 0.000130057 0.139926 -9.58766e-21 -0.0332158 -0.000124674 -0.0182567 -4.3217e-06 -0.0332158 0.000124674 0.0970289 6.6027e-21
0.625 0.375 0 0.146935 -7.03453e-22 0.00276362 -0.00022067 -0.0444262 3.69079e-05 0.00276362 0.00022067 0.144033 0 -0.0257592 3.76581e-05 -0.0444262 -3.69079e-05 -0.0257592 -3.76581e-05 0.112285 -4.22573e-21
0.625 0.375 0.125 0.156072 -7.93657e-22 0.00519646 0.000206636 -0.0450668 2.22232e-05 0.00519646 -0.000206636 0.133506 1.40738e-21 0.0051485 0.000145446 -0.0450668 -2.22232e-05 0.0051485 -0.000145446 0.110096 7.04288e-22
0.625 0.375 0.25 0.163655 0 0.0136316 0.000672223 -0.0194212 0.000539704 0.0136316 -0.000672223 0.120729 0 0.0319742 0.000284036 -0.0194212 -0.000539704 0.0319742 -0.000284036 0.0984434 1.12686e-20
0.625 0.375 0.375 0.160704 -1.05183e-22 0.0252129 -7.56239e-06 0.0178426 -4.87361e-06 0.0252129 7.56239e-06 0.114328 0 0.0416328 -2.73255e-05 0.0178426 4.87361e-06 0.0416328 2.73255e-05 0.0850464 -8.8036e-23
0.625 0.375 0.5 0.155595 1.57763e-21 0.0332022 -3.23105e-05 0.0435914 -3.36696e-07 0.0332022 3.23105e-05 0.117073 0 0.0252648 -5.70022e-05 0.0435914 3.36696e-07 0.0252648 5.70022e-05 0.0816568 -2.46501e-21
0.625 0.375 0.625 0.147906 0 0.0321461 -5.13148e-05 0.0450036 8.76246e-05 0.0321461 5.13148e-05 0.12728 -1.40738e-21 -0.00556407 5.75226e-05 0.0450036 -8.76246e-05 -0.00556407 -5.75226e-05 0.0854383 -3.52144e-22
0.625 0.375 0.75 0.146163 -2.22745e-20 0.022539 -0.000673754 0.0209041 0.000482796 0.022539 0.000673754 0.140791 0 -0.0338164 0.000370697 0.0209041 -0.000482796 -0.0338164 -0.000370697 0.100007 -1.12686e-20
0.625 0.375 0.875 0.141558 -2.47575e-22 0.0126252 0.000183379 -0.0185488 -0.000178726 0.0126252 -0.000183379 0.144107 0 -0.0426078 -8.94594e-05 -0.0185488 0.000178726 -0.0426078 8.94594e-05 0.107336 -5.6343e-21
0.625 0.5 0 0.14471 1.09169e-20 0.0307784 0.000141305 -0.0447832 -5.16287e-05 0.0307784 -0.000141305 0.132501 1.12591e-20 -0.0340849 -0.000168072 -0.0447832 5.16287e-05 -0.0340849 0.000168072 0.128612 0
0.625 0.5 0.125 0.151139 5.95428e-21 0.0307367 0.000127267 -0.043545 8.53606e-05 0.0307367 -0.000127267 0.129756 -7.03691e-21 -0.0148552 -0.000167749 -0.043545 -8.53606e-05 -0.0148552 0.000167749 0.140583 5.6343e-21
0.625 0.5 0.25 0.157641 0 0.0414034 2.40027e-05 -0.020467 6.16318e-05 0.0414034 -2.40027e-05 0.116293 7.91652e-22 0.0118368 1.37756e-05 -0.020467 -6.16318e-05 0.0118368 -1.37756e-05 0.129453 1.5396e-21
0.625 0.5 0.375 0.157245 0 0.0531992 -3.70595e-05 0.0149214 2.79141e-05 0.0531992 3.70595e-05 0.100029 2.81476e-21 0.0334418 -4.43824e-05 0.0149214 -2.79141e-05 0.0334418 4.43824e-05 0.0997835 0
0.625 0.5 0.5 0.152769 0 0.0607232 -0.000138163 0.0428992 0.000120124 0.0607232 0.000138163 0.0941156 -1.12591e-20 0.0339578 -0.000132326 0.0428992 -0.000120124 0.0339578 0.000132326 0.0701667 0
0.625 0.5 0.625 0.146098 5.5637e-21 0.0604421 -5.87308e-05 0.045036 5.62424e-05 0.0604421 5.87308e-05 0.0975692 2.81476e-21 0.0157095 5.46367e-05 0.045036 -5.62424e-05 0.0157095 -5.46367e-05 0.0595328 8.8036e-23
0.625 0.5 0.75 0.137762 -7.42031e-21 0.0496527 -2.96011e-05 0.0204941 -9.02487e-05 0.0496527 2.96011e-05 0.109299 4.22214e-21 -0.0128915 5.61952e-05 0.0204941 9.02487e-05 -0.0128915 -5.61952e-05 0.0724915 -2.81715e-21
0.625 0.5 0.875 0.137425 1.92294e-23 0.0395984 -2.45706e-05 -0.0184534 3.09568e-05 0.0395984 2.45706e-05 0.123714 0 -0.0313849 7.42934e-05 -0.0184534 -3.09568e-05 -0.0313849 -7.42934e-05 0.0997499 0
0.625 0.625 0 0.137025 0 0.0297134 -0.00131199 -0.0425328 -0.000842357 0.0297134 0.00131199 0.103394 -4.50362e-20 -0.0239975 0.00165311 -0.0425328 0.000842357 -0.0239975 -0.00165311 0.119576 2.13611e-21
0.625 0.625 0.125 0.143467 7.0464e-22 0.0313441 -3.26718e-05 -0.0404414 -2.31241e-05 0.0313441 3.26718e-05 0.107137 -1.40738e-21 -0.0233828 0.000104182 -0.0404414 2.31241e-05 -0.0233828 -0.000104182 0.153568 0
0.625 0.625 0.25 0.149971 0 0.0418568 -5.87809e-05 -0.0191006 0.000177352 0.0418568 5.87809e-05 0.101638 0 -0.0111823 5.62206e-05 -0.0191006 -0.000177352 -0.0111823 -5.62206e-05 0.159255 -3.30709e-21
0.625 0.625 0.375 0.147019 0 0.0515839 -0.000155829 0.0156624 -0.000136155 0.0515839 0.000155829 0.0873389 0 0.00894637 -6.86216e-05 0.0156624 0.000136155 0.00894637 6.86216e-05 0.124285 2.45056e-22
0.625 0.625 0.5 0.142682 -2.12261e-20 0.0607696 3.36357e-05 0.0404094 -5.37893e-05 0.0607696 -3.36357e-05 0.0724712 -2.81476e-21 0.0232965 7.57705e-05 0.0404094 5.37893e-05 0.0232965 -7.57705e-05 0.0831469 2.68156e-21
0.625 0.625 0.625 0.134827 1.23197e-19 0.058872 -4.24854e-05 0.0414436 5.92546e-05 0.058872 4.24854e-05 0.0660114 6.19248e-20 0.0248091 -0.000204006 0.0414436 -5.92546e-05 0.0248091 0.000204006 0.049123 3.38058e-20
0.625 0.625 0.75 0.129463 0 0.0497247 -6.97933e-05 0.0187415 0.000138451 0.0497247 6.97933e-05 0.07218 0 0.010283 -0.000248426 0.0187415 -0.000138451 0.010283 0.000248426 0.0465092 -2.81715e-21
0.625 0.625 0.875 0.132469 -2.28704e-21 0.0368439 3.48509e-05 -0.0172049 -3.56215e-05 0.0368439 -3.48509e-05 0.0898255 -2.81476e-21 -0.00980009 -2.20932e-05 -0.0172049 3.56215e-05 -0.00980009 2.20932e-05 0.0720146 0
0.625 0.75 0 0.129915 0 0.00231484 -0.00033555 -0.039825 -6.03222e-05 0.00231484 0.00033555 0.0719482 0 -0.00385223 0.000554633 -0.039825 6.03222e-05 -0.00385223 -0.000554633 0.0918347 0
0.625 0.75 0.125 0.13975 0 0.00282362 0.000107385 -0.0408776 0.0001798 0.00282362 -0.000107385 0.0848374 3.51845e-22 -0.0175711 -0.000111417 -0.0408776 -0.0001798 -0.0175711 0.000111417 0.142499 -1.05911e-20
0.625 0.75 0.25 0.143694 0 0.0131674 -7.90055e-05 -0.0190309 -0.000117451 0.0131674 7.90055e-05 0.0882423 0 -0.0215425 -7.07304e-05 -0.0190309 0.000117451 -0.0215425 7.07304e-05 0.169119 -1.86473e-21
0.625 0.75 0.375 0.144513 8.62239e-21 0.0268343 -0.000101756 0.0171806 0.000519302 0.0268343 0.000101756 0.0810495 0 -0.0130387 0.000152899 0.0171806 -0.000519302 -0.0130387 -0.000152899 0.158046 0
0.625 0.75 0.5 0.136434 0 0.0357969 5.50674e-05 0.0409153 3.79867e-07 0.0357969 -5.50674e-05 0.0665389 2.81476e-21 0.00236085 -3.39847e-05 0.0409153 -3.79867e-07 0.00236085 3.39847e-05 0.110634 0
0.625 0.75 0.625 0.1328 -9.19395e-21 0.0352129 -7.52836e-05 0.042123 6.30583e-05 0.0352129 7.52836e-05 0.0556885 -8.44429e-21 0.0176148 -0.000106787 0.042123 -6.30583e-05 0.0176148 0.000106787 0.0630282 2.57329e-21
0.625 0.75 0.75 0.130834 0 0.0269997 5.87365e-05 0.0191335 6.38807e-05 0.0269997 -5.87365e-05 0.05085 5.35102e-22 0.0208989 1.19138e-05 0.0191335 -6.38807e-05 0.0208989 -1.19138e-05 0.03613 -1.40858e-21
0.625 0.75 0.875 0.128309 0 0.0119717 6.30841e-05 -0.0170724 3.91248e-05 0.0119717 -6.30841e-05 0.0591641 3.51786e-21 0.0131266 0.000100872 -0.0170724 -3.91248e-05 0.0131266 -0.000100872 0.0501142 -2.81715e-21
0.625 0.875 0 0.130475 -5.76862e-20 -0.0348373 -0.000120983 -0.0419977 2.98387e-05 -0.0348373 0.000120983 0.0563777 -1.40738e-20 0.015707 0.000177546 -0.0419977 -2.98387e-05 0.015707 -0.000177546 0.0620613 -1.40858e-20
0.625 0.875 0.125 0.136663 -9.73658e-21 -0.0350231 -0.000117393 -0.0405674 0.000136925 -0.0350231 0.000117393 0.0673594 4.92584e-21 0.00266613 -6.89243e-06 -0.0405674 -0.000136925 0.00266613 6.89243e-06 0.110973 0
0.625 0.875 0.25 0.144149 2.81856e-21 -0.0271836 3.02352e-05 -0.0139043 -0.000161943 -0.0271836 -3.02352e-05 0.0819905 -8.79613e-23 -0.013847 -6.13116e-06 -0.0139043 0.000161943 -0.013847 6.13116e-06 0.156545 1.59775e-21
0.625 0.875 0.375 0.146602 6.8445e-22 -0.0133599 1.12631e-05 0.0167644 0.000170101 -0.0133599 -1.12631e-05 0.0874652 0 -0.0212722 6.7158e-05 0.0167644 -0.000170101 -0.0212722 -6.7158e-05 0.168774 0
0.625 0.875 0.5 0.139051 2.81856e-21 -0.00276995 0.00011624 0.0425771 5.67924e-05 -0.00276995 -0.00011624 0.0818268 0 -0.0182749 0.000109216 0.0425771 -5.67924e-05 -0.0182749 -0.000109216 0.142069 -5.26369e-21
0.625 0.875 0.625 0.133535 -9.296e-21 -0.00222343 5.25045e-05 0.0437882 -0.000121428 -0.00222343 -5.25045e-05 0.0705306 -1.75923e-22 -0.00473953 5.45504e-06 0.0437882 0.000121428 -0.00473953 -5.45504e-06 0.0915806 -5.6343e-21
0.625 0.875 0.75 0.126228 -2.07661e-21 -0.0118145 -4.6808e-05 0.0165564 -6.46526e-05 -0.0118145 4.6808e-05 0.0579713 0 0.0122089 8.64354e-05 0.0165564 6.46526e-05 0.0122089 -8.64354e-05 0.0493091 1.40858e-21
0.625 0.875 0.875 0.126468 0 -0.0249898 -2.02113e-05 -0.0176919 -2.6649e-05 -0.0249898 2.02113e-05 0.0512699 0 0.0208105 -5.55569e-07 -0.0176919 2.6649e-05 0.0208105 5.55569e-07 0.0364102 -5.28216e-22
0.75 0 0 0.0811397 -2.1966e-19 -0.0362446 0.000173785 -0.0257986 -0.000219235 -0.0362446 -0.000173785 0.0401288 -3.54637e-20 0.0142278 -0.000330466 -0.0257986 0.000219235 0.0142278 0.000330466 0.0297797 -2.25372e-20
0.75 0 0.125 0.0937806 -2.75094e-20 -0.0414492 -6.85463e-05 -0.0351579 -5.504e-05 -0.0414492 6.85463e-05 0.0458515 -5.98137e-21 0.0202998 3.23514e-05 -0.0351579 5.504e-05 0.0202998 -3.23514e-05 0.0782011 -8.45146e-21
0.75 0 0.25 0.102174 0 -0.0374287 4.1431e-05 -0.0212527 1.67313e-05 -0.0374287 -4.1431e-05 0.0589177 3.16661e-21 0.0123212 -3.61515e-05 -0.0212527 -1.67313e-05 0.0123212 3.61515e-05 0.141243 -6.5033e-22
0.75 0 0.375 0.107707 -2.6424e-22 -0.0298446 -0.0001219 0.00235411 -5.48535e-05 -0.0298446 0.0001219 0.0732548 0 -0.00130438 -0.000123002 0.00235411 5.48535e-05 -0.00130438 0.000123002 0.185558 -1.40304e-22
0.75 0 0.5 0.0976827 1.41492e-21 -0.0178866 1.69784e-05 0.0259516 4.55763e-06 -0.0178866 -1.69784e-05 0.0768487 7.03691e-22 -0.0150311 5.40473e-05 0.0259516 -4.55763e-06 -0.0150311 -5.40473e-05 0.181051 1.06857e-21
0.75 0 0.625 0.0890017 -1.65996e-21 -0.0133922 7.79199e-05 0.0352226 0.000116594 -0.0133922 -7.79199e-05 0.0729921 -1.40738e-21 -0.0204057 4.32428e-05 0.0352226 -0.000116594 -0.0204057 -4.32428e-05 0.134851 0
