LAMMPS (22 Feb 2013)
Reading data file ...
  orthogonal box = (-240 -240 -240) to (240 240 240)
  2 by 2 by 4 MPI processor grid
  1280 atoms
320 atoms in group sphere1
320 atoms in group sphere2
320 atoms in group sphere3
320 atoms in group sphere4
Using a lattice-Boltzmann grid of 120 by 120 by 120 total grid points. (fix_lb_fluid.cpp:341)
Not adding the fluid force to any of the MD particles.  To add this force use one of the viscous_lb, pc, or rigid_pc_
sphere fixes (fix_lb_fluid.cpp:562)
Setting up run ...
Memory usage per processor = 6.53706 Mbytes
Step Temp E_pair E_mol TotEng Press 
-1.608302E-03 -2.778030E-02 1.685347E-07 7.469213E-06 9.005621E-09 3.733087E-03
-1.608510E-03 -2.778334E-02 1.682700E-07 7.483156E-06 8.150835E-09 3.731988E-03
-1.608718E-03 -2.778638E-02 1.680474E-07 7.497170E-06 7.234440E-09 3.730888E-03
-1.608926E-03 -2.778942E-02 1.678677E-07 7.511324E-06 6.240564E-09 3.729787E-03
-1.609134E-03 -2.779247E-02 1.677254E-07 7.525799E-06 5.138647E-09 3.728686E-03
-1.609341E-03 -2.779552E-02 1.676190E-07 7.540621E-06 3.934527E-09 3.727583E-03
-1.609549E-03 -2.779857E-02 1.675352E-07 7.555710E-06 2.642353E-09 3.726480E-03
-1.609756E-03 -2.780162E-02 1.674610E-07 7.570934E-06 1.311120E-09 3.725377E-03
-1.609964E-03 -2.780467E-02 1.674075E-07 7.586291E-06 -5.894962E-11 3.724273E-03
-1.610171E-03 -2.780773E-02 1.673697E-07 7.601704E-06 -1.461403E-09 3.723168E-03
-1.610379E-03 -2.781078E-02 1.673310E-07 7.616922E-06 -2.866539E-09 3.722063E-03
-1.610586E-03 -2.781384E-02 1.673009E-07 7.631925E-06 -4.269855E-09 3.720957E-03
-1.610793E-03 -2.781690E-02 1.672804E-07 7.646671E-06 -5.668471E-09 3.719850E-03
-1.611000E-03 -2.781997E-02 1.672762E-07 7.661159E-06 -7.068158E-09 3.718743E-03
-1.611208E-03 -2.782303E-02 1.673022E-07 7.675549E-06 -8.517722E-09 3.717635E-03
-1.611415E-03 -2.782610E-02 1.673466E-07 7.689773E-06 -1.001629E-08 3.716526E-03
-1.611622E-03 -2.782917E-02 1.674074E-07 7.703787E-06 -1.155915E-08 3.715416E-03
-1.611828E-03 -2.783224E-02 1.674835E-07 7.717558E-06 -1.314278E-08 3.714306E-03
-1.612035E-03 -2.783531E-02 1.675738E-07 7.731051E-06 -1.476390E-08 3.713195E-03
-1.612242E-03 -2.783838E-02 1.676778E-07 7.744235E-06 -1.641924E-08 3.712083E-03
-1.612449E-03 -2.784146E-02 1.677946E-07 7.757077E-06 -1.810557E-08 3.710971E-03
-1.612655E-03 -2.784454E-02 1.679236E-07 7.769545E-06 -1.981984E-08 3.709857E-03
-1.612862E-03 -2.784762E-02 1.680640E-07 7.781607E-06 -2.155891E-08 3.708743E-03
-1.613068E-03 -2.785070E-02 1.682152E-07 7.793233E-06 -2.332130E-08 3.707628E-03
-1.613274E-03 -2.785379E-02 1.683724E-07 7.804464E-06 -2.513987E-08 3.706512E-03
-1.613480E-03 -2.785687E-02 1.685351E-07 7.815272E-06 -2.701663E-08 3.705396E-03
-1.613687E-03 -2.785996E-02 1.687043E-07 7.825612E-06 -2.894594E-08 3.704278E-03
-1.613893E-03 -2.786305E-02 1.688797E-07 7.835441E-06 -3.092339E-08 3.703160E-03
-1.614099E-03 -2.786614E-02 1.690609E-07 7.844719E-06 -3.294569E-08 3.702040E-03
-1.614305E-03 -2.786924E-02 1.692411E-07 7.853452E-06 -3.502150E-08 3.700920E-03
-1.614511E-03 -2.787233E-02 1.694193E-07 7.861586E-06 -3.714869E-08 3.699799E-03
-1.614716E-03 -2.787543E-02 1.695967E-07 7.869069E-06 -3.932291E-08 3.698677E-03
-1.614922E-03 -2.787853E-02 1.697734E-07 7.875848E-06 -4.154039E-08 3.697554E-03
-1.615128E-03 -2.788163E-02 1.699493E-07 7.881875E-06 -4.379737E-08 3.696431E-03
-1.615333E-03 -2.788474E-02 1.701242E-07 7.887097E-06 -4.609016E-08 3.695306E-03
-1.615539E-03 -2.788784E-02 1.702979E-07 7.891465E-06 -4.841461E-08 3.694181E-03
-1.615744E-03 -2.789095E-02 1.704714E-07 7.894842E-06 -5.075678E-08 3.693055E-03
-1.615949E-03 -2.789406E-02 1.706458E-07 7.897134E-06 -5.311681E-08 3.691927E-03
-1.616154E-03 -2.789717E-02 1.708096E-07 7.898401E-06 -5.549394E-08 3.690799E-03
-1.616360E-03 -2.790029E-02 1.709354E-07 7.898985E-06 -5.790302E-08 3.689670E-03
-1.616565E-03 -2.790340E-02 1.710202E-07 7.899037E-06 -6.036221E-08 3.688541E-03
-1.616770E-03 -2.790652E-02 1.710759E-07 7.898352E-06 -6.279892E-08 3.687410E-03
-1.616975E-03 -2.790964E-02 1.711087E-07 7.896825E-06 -6.516215E-08 3.686279E-03
-1.617180E-03 -2.791276E-02 1.711123E-07 7.894396E-06 -6.743006E-08 3.685148E-03
-1.617385E-03 -2.791589E-02 1.710882E-07 7.891051E-06 -6.959919E-08 3.684016E-03
-1.617589E-03 -2.791901E-02 1.710381E-07 7.886834E-06 -7.166818E-08 3.682884E-03
-1.617794E-03 -2.792214E-02 1.709587E-07 7.881843E-06 -7.363538E-08 3.681751E-03
-1.617999E-03 -2.792527E-02 1.708290E-07 7.876271E-06 -7.550469E-08 3.680617E-03
-1.618204E-03 -2.792840E-02 1.706384E-07 7.870225E-06 -7.725132E-08 3.679481E-03
-1.618409E-03 -2.793154E-02 1.703852E-07 7.863600E-06 -7.886019E-08 3.678345E-03
-1.618613E-03 -2.793467E-02 1.700772E-07 7.856332E-06 -8.033582E-08 3.677208E-03
-1.618818E-03 -2.793781E-02 1.697191E-07 7.848332E-06 -8.166918E-08 3.676070E-03
-1.619022E-03 -2.794095E-02 1.693201E-07 7.839409E-06 -8.281500E-08 3.674931E-03
-1.619227E-03 -2.794410E-02 1.688858E-07 7.829562E-06 -8.377941E-08 3.673792E-03
-1.619431E-03 -2.794724E-02 1.684341E-07 7.818886E-06 -8.460582E-08 3.672653E-03
-1.619636E-03 -2.795039E-02 1.679553E-07 7.807377E-06 -8.530461E-08 3.671513E-03
-1.619840E-03 -2.795354E-02 1.674677E-07 7.795226E-06 -8.590514E-08 3.670373E-03
-1.620044E-03 -2.795669E-02 1.669662E-07 7.782430E-06 -8.640802E-08 3.669232E-03
-1.620249E-03 -2.795984E-02 1.664460E-07 7.769025E-06 -8.681699E-08 3.668091E-03
-1.620453E-03 -2.796300E-02 1.659063E-07 7.755060E-06 -8.713691E-08 3.666949E-03
-1.620657E-03 -2.796615E-02 1.653506E-07 7.740553E-06 -8.736916E-08 3.665807E-03
-1.620861E-03 -2.796931E-02 1.648045E-07 7.725303E-06 -8.750086E-08 3.664664E-03
-1.621065E-03 -2.797248E-02 1.642661E-07 7.709336E-06 -8.753585E-08 3.663520E-03
-1.621269E-03 -2.797564E-02 1.637519E-07 7.692502E-06 -8.747613E-08 3.662376E-03
-1.621473E-03 -2.797880E-02 1.632561E-07 7.674870E-06 -8.732611E-08 3.661232E-03
-1.621677E-03 -2.798197E-02 1.627737E-07 7.656545E-06 -8.710246E-08 3.660086E-03
-1.621881E-03 -2.798514E-02 1.623011E-07 7.637642E-06 -8.682562E-08 3.658940E-03
-1.622084E-03 -2.798831E-02 1.618399E-07 7.618213E-06 -8.649720E-08 3.657794E-03
-1.622288E-03 -2.799149E-02 1.613905E-07 7.598312E-06 -8.612049E-08 3.656647E-03
-1.622492E-03 -2.799466E-02 1.609535E-07 7.578002E-06 -8.570091E-08 3.655499E-03
-1.622695E-03 -2.799784E-02 1.605277E-07 7.557435E-06 -8.525881E-08 3.654351E-03
-1.622899E-03 -2.800102E-02 1.601075E-07 7.536736E-06 -8.480590E-08 3.653202E-03
-1.623103E-03 -2.800420E-02 1.596934E-07 7.515946E-06 -8.434834E-08 3.652053E-03
-1.623306E-03 -2.800739E-02 1.593004E-07 7.495162E-06 -8.392175E-08 3.650903E-03
-1.623509E-03 -2.801057E-02 1.589272E-07 7.474436E-06 -8.354828E-08 3.649753E-03
-1.623713E-03 -2.801376E-02 1.585702E-07 7.453645E-06 -8.321162E-08 3.648603E-03
-1.623916E-03 -2.801695E-02 1.582495E-07 7.432422E-06 -8.288127E-08 3.647453E-03
-1.624120E-03 -2.802015E-02 1.579785E-07 7.410666E-06 -8.255688E-08 3.646303E-03
-1.624323E-03 -2.802334E-02 1.577530E-07 7.388480E-06 -8.224016E-08 3.645153E-03
-1.624526E-03 -2.802654E-02 1.575780E-07 7.365984E-06 -8.192576E-08 3.644002E-03
-1.624729E-03 -2.802974E-02 1.574319E-07 7.343056E-06 -8.160700E-08 3.642851E-03
-1.624933E-03 -2.803294E-02 1.573204E-07 7.319745E-06 -8.128377E-08 3.641700E-03
-1.625136E-03 -2.803614E-02 1.572407E-07 7.296076E-06 -8.095066E-08 3.640549E-03
-1.625339E-03 -2.803935E-02 1.571824E-07 7.272022E-06 -8.056672E-08 3.639398E-03
-1.625542E-03 -2.804255E-02 1.571511E-07 7.247625E-06 -8.013174E-08 3.638246E-03
-1.625745E-03 -2.804576E-02 1.571479E-07 7.222912E-06 -7.964785E-08 3.637094E-03
-1.625948E-03 -2.804898E-02 1.571728E-07 7.197910E-06 -7.911667E-08 3.635943E-03
-1.626151E-03 -2.805219E-02 1.572258E-07 7.172641E-06 -7.853902E-08 3.634791E-03
-1.626353E-03 -2.805541E-02 1.572994E-07 7.147084E-06 -7.792146E-08 3.633639E-03
-1.626556E-03 -2.805862E-02 1.573880E-07 7.121196E-06 -7.727071E-08 3.632487E-03
-1.626759E-03 -2.806184E-02 1.574952E-07 7.095011E-06 -7.658647E-08 3.631334E-03
-1.626962E-03 -2.806507E-02 1.576213E-07 7.068548E-06 -7.586969E-08 3.630181E-03
-1.627164E-03 -2.806829E-02 1.577665E-07 7.041824E-06 -7.512145E-08 3.629028E-03
-1.627367E-03 -2.807152E-02 1.579303E-07 7.014857E-06 -7.434276E-08 3.627875E-03
-1.627570E-03 -2.807474E-02 1.581126E-07 6.987662E-06 -7.353459E-08 3.626721E-03
-1.627772E-03 -2.807797E-02 1.583132E-07 6.960258E-06 -7.269756E-08 3.625567E-03
-1.627975E-03 -2.808121E-02 1.585319E-07 6.932660E-06 -7.183266E-08 3.624413E-03
-1.628177E-03 -2.808444E-02 1.587682E-07 6.904885E-06 -7.094028E-08 3.623259E-03
-1.628379E-03 -2.808768E-02 1.590221E-07 6.876950E-06 -7.002126E-08 3.622104E-03
-1.628582E-03 -2.809092E-02 1.592931E-07 6.848871E-06 -6.907615E-08 3.620949E-03
-1.628784E-03 -2.809416E-02 1.595810E-07 6.820667E-06 -6.810567E-08 3.619794E-03
-1.628986E-03 -2.809740E-02 1.598855E-07 6.792353E-06 -6.711023E-08 3.618638E-03
-1.629189E-03 -2.810064E-02 1.602064E-07 6.763946E-06 -6.609043E-08 3.617482E-03
-1.629391E-03 -2.810389E-02 1.605432E-07 6.735463E-06 -6.504694E-08 3.616326E-03
-1.629593E-03 -2.810714E-02 1.608864E-07 6.707014E-06 -6.398164E-08 3.615169E-03
-1.629795E-03 -2.811039E-02 1.612166E-07 6.678855E-06 -6.289911E-08 3.614012E-03
-1.629997E-03 -2.811365E-02 1.615418E-07 6.650967E-06 -6.179973E-08 3.612854E-03
-1.630199E-03 -2.811690E-02 1.618641E-07 6.623355E-06 -6.068423E-08 3.611697E-03
-1.630401E-03 -2.812016E-02 1.621847E-07 6.596026E-06 -5.955364E-08 3.610538E-03
-1.630603E-03 -2.812342E-02 1.625029E-07 6.569001E-06 -5.840896E-08 3.609380E-03
-1.630805E-03 -2.812668E-02 1.628076E-07 6.542503E-06 -5.728995E-08 3.608221E-03
-1.631007E-03 -2.812995E-02 1.630944E-07 6.516652E-06 -5.620914E-08 3.607061E-03
-1.631209E-03 -2.813321E-02 1.633551E-07 6.491556E-06 -5.516300E-08 3.605901E-03
-1.631411E-03 -2.813648E-02 1.635943E-07 6.467244E-06 -5.416689E-08 3.604741E-03
-1.631613E-03 -2.813975E-02 1.638084E-07 6.443722E-06 -5.322251E-08 3.603580E-03
-1.631814E-03 -2.814302E-02 1.640002E-07 6.420959E-06 -5.232799E-08 3.602420E-03
-1.632016E-03 -2.814630E-02 1.641779E-07 6.398865E-06 -5.148107E-08 3.601258E-03
-1.632218E-03 -2.814958E-02 1.643478E-07 6.377332E-06 -5.067780E-08 3.600096E-03
-1.632420E-03 -2.815286E-02 1.645032E-07 6.356216E-06 -4.989601E-08 3.598934E-03
-1.632621E-03 -2.815614E-02 1.646449E-07 6.335292E-06 -4.907615E-08 3.597771E-03
-1.632823E-03 -2.815942E-02 1.647689E-07 6.314326E-06 -4.813747E-08 3.596608E-03
-1.633025E-03 -2.816271E-02 1.648879E-07 6.293252E-06 -4.706335E-08 3.595445E-03
-1.633227E-03 -2.816600E-02 1.650007E-07 6.272064E-06 -4.585634E-08 3.594282E-03
-1.633428E-03 -2.816929E-02 1.651046E-07 6.250750E-06 -4.451637E-08 3.593119E-03
-1.633630E-03 -2.817258E-02 1.651977E-07 6.229291E-06 -4.304211E-08 3.591956E-03
-1.633831E-03 -2.817588E-02 1.652832E-07 6.207693E-06 -4.143783E-08 3.590793E-03
-1.634033E-03 -2.817917E-02 1.653708E-07 6.186047E-06 -3.974690E-08 3.589631E-03
-1.634234E-03 -2.818247E-02 1.654626E-07 6.164444E-06 -3.800835E-08 3.588468E-03
-1.634436E-03 -2.818578E-02 1.655476E-07 6.142865E-06 -3.622840E-08 3.587306E-03
-1.634637E-03 -2.818908E-02 1.656236E-07 6.121311E-06 -3.440504E-08 3.586143E-03
-1.634839E-03 -2.819239E-02 1.656895E-07 6.099793E-06 -3.253779E-08 3.584981E-03
-1.635040E-03 -2.819569E-02 1.657447E-07 6.078324E-06 -3.062662E-08 3.583819E-03
-1.635242E-03 -2.819901E-02 1.657886E-07 6.056919E-06 -2.867176E-08 3.582657E-03
-1.635443E-03 -2.820232E-02 1.658268E-07 6.035536E-06 -2.667253E-08 3.581496E-03
-1.635644E-03 -2.820563E-02 1.658741E-07 6.014033E-06 -2.466371E-08 3.580334E-03
-1.635846E-03 -2.820895E-02 1.659226E-07 5.992483E-06 -2.266706E-08 3.579172E-03
-1.636047E-03 -2.821227E-02 1.659723E-07 5.970889E-06 -2.067868E-08 3.578010E-03
-1.636248E-03 -2.821559E-02 1.660213E-07 5.949277E-06 -1.870051E-08 3.576849E-03
-1.636449E-03 -2.821892E-02 1.660616E-07 5.927740E-06 -1.674686E-08 3.575687E-03
-1.636651E-03 -2.822224E-02 1.660955E-07 5.906262E-06 -1.481645E-08 3.574526E-03
-1.636852E-03 -2.822557E-02 1.661242E-07 5.884839E-06 -1.290839E-08 3.573365E-03
-1.637053E-03 -2.822891E-02 1.661483E-07 5.863467E-06 -1.102223E-08 3.572204E-03
-1.637254E-03 -2.823224E-02 1.661680E-07 5.842147E-06 -9.157756E-09 3.571043E-03
-1.637455E-03 -2.823557E-02 1.661834E-07 5.820876E-06 -7.314476E-09 3.569882E-03
-1.637656E-03 -2.823891E-02 1.661950E-07 5.799655E-06 -5.492187E-09 3.568721E-03
-1.637857E-03 -2.824225E-02 1.662026E-07 5.778482E-06 -3.690496E-09 3.567561E-03
-1.638058E-03 -2.824560E-02 1.662066E-07 5.757356E-06 -1.909156E-09 3.566401E-03
-1.638259E-03 -2.824894E-02 1.662071E-07 5.736278E-06 -1.477462E-10 3.565240E-03
-1.638460E-03 -2.825229E-02 1.662042E-07 5.715247E-06 1.594066E-09 3.564080E-03
-1.638661E-03 -2.825564E-02 1.661981E-07 5.694263E-06 3.316465E-09 3.562920E-03
-1.638862E-03 -2.825899E-02 1.661873E-07 5.673371E-06 5.015484E-09 3.561761E-03
-1.639063E-03 -2.826235E-02 1.661490E-07 5.652355E-06 6.717938E-09 3.560601E-03
-1.639264E-03 -2.826570E-02 1.660856E-07 5.631138E-06 8.431953E-09 3.559441E-03
-1.639465E-03 -2.826906E-02 1.659932E-07 5.609687E-06 1.016915E-08 3.558281E-03
-1.639666E-03 -2.827242E-02 1.658714E-07 5.587927E-06 1.195857E-08 3.557121E-03
-1.639867E-03 -2.827579E-02 1.657236E-07 5.565771E-06 1.377481E-08 3.555962E-03
-1.640068E-03 -2.827915E-02 1.655227E-07 5.542968E-06 1.565046E-08 3.554802E-03
-1.640268E-03 -2.828252E-02 1.652725E-07 5.519420E-06 1.761489E-08 3.553643E-03
-1.640469E-03 -2.828589E-02 1.649846E-07 5.495122E-06 1.967799E-08 3.552483E-03
-1.640670E-03 -2.828927E-02 1.646885E-07 5.470366E-06 2.180599E-08 3.551324E-03
-1.640870E-03 -2.829264E-02 1.643865E-07 5.445284E-06 2.398359E-08 3.550164E-03
-1.641071E-03 -2.829602E-02 1.640963E-07 5.420037E-06 2.620510E-08 3.549004E-03
-1.641271E-03 -2.829940E-02 1.638260E-07 5.394784E-06 2.845505E-08 3.547843E-03
-1.641471E-03 -2.830279E-02 1.635662E-07 5.369504E-06 3.073631E-08 3.546681E-03
-1.641671E-03 -2.830617E-02 1.633147E-07 5.344201E-06 3.305008E-08 3.545520E-03
-1.641872E-03 -2.830956E-02 1.630696E-07 5.318892E-06 3.538900E-08 3.544358E-03
-1.642072E-03 -2.831295E-02 1.628286E-07 5.293586E-06 3.775224E-08 3.543195E-03
-1.642271E-03 -2.831634E-02 1.625917E-07 5.268288E-06 4.014081E-08 3.542032E-03
-1.642471E-03 -2.831974E-02 1.623588E-07 5.243005E-06 4.255515E-08 3.540869E-03
-1.642671E-03 -2.832314E-02 1.621299E-07 5.217742E-06 4.499536E-08 3.539706E-03
-1.642871E-03 -2.832654E-02 1.619050E-07 5.192500E-06 4.746211E-08 3.538542E-03
-1.643070E-03 -2.832994E-02 1.616850E-07 5.167251E-06 4.995530E-08 3.537377E-03
-1.643270E-03 -2.833334E-02 1.614696E-07 5.141999E-06 5.247427E-08 3.536212E-03
-1.643469E-03 -2.833675E-02 1.612589E-07 5.116755E-06 5.501870E-08 3.535047E-03
-1.643668E-03 -2.834016E-02 1.610537E-07 5.091566E-06 5.756864E-08 3.533881E-03
-1.643868E-03 -2.834357E-02 1.608383E-07 5.066677E-06 6.009238E-08 3.532715E-03
-1.644067E-03 -2.834699E-02 1.606076E-07 5.042170E-06 6.259482E-08 3.531548E-03
-1.644266E-03 -2.835041E-02 1.603509E-07 5.018196E-06 6.505071E-08 3.530381E-03
-1.644465E-03 -2.835383E-02 1.600642E-07 4.994883E-06 6.744154E-08 3.529213E-03
-1.644664E-03 -2.835725E-02 1.597521E-07 4.972154E-06 6.976468E-08 3.528045E-03
-1.644863E-03 -2.836067E-02 1.594250E-07 4.949837E-06 7.206876E-08 3.526877E-03
-1.645062E-03 -2.836410E-02 1.590850E-07 4.927876E-06 7.435610E-08 3.525708E-03
-1.645261E-03 -2.836753E-02 1.587350E-07 4.906202E-06 7.663003E-08 3.524539E-03
-1.645459E-03 -2.837096E-02 1.583791E-07 4.884739E-06 7.890153E-08 3.523369E-03
-1.645658E-03 -2.837440E-02 1.580146E-07 4.863498E-06 8.116927E-08 3.522200E-03
-1.645857E-03 -2.837783E-02 1.576481E-07 4.842394E-06 8.343849E-08 3.521030E-03
-1.646055E-03 -2.838127E-02 1.572902E-07 4.821302E-06 8.572758E-08 3.519860E-03
-1.646254E-03 -2.838472E-02 1.569371E-07 4.800237E-06 8.803594E-08 3.518690E-03
-1.646452E-03 -2.838816E-02 1.565871E-07 4.779203E-06 9.036415E-08 3.517519E-03
-1.646651E-03 -2.839161E-02 1.562392E-07 4.758200E-06 9.271313E-08 3.516349E-03
-1.646849E-03 -2.839506E-02 1.558926E-07 4.737227E-06 9.508401E-08 3.515178E-03
-1.647047E-03 -2.839851E-02 1.555467E-07 4.716285E-06 9.747775E-08 3.514008E-03
-1.647245E-03 -2.840196E-02 1.552011E-07 4.695372E-06 9.989537E-08 3.512837E-03
-1.647444E-03 -2.840542E-02 1.548555E-07 4.674487E-06 1.023379E-07 3.511665E-03
-1.647642E-03 -2.840888E-02 1.545096E-07 4.653630E-06 1.048062E-07 3.510494E-03
-1.647840E-03 -2.841234E-02 1.541629E-07 4.632798E-06 1.073012E-07 3.509323E-03
-1.648038E-03 -2.841581E-02 1.538152E-07 4.611991E-06 1.098238E-07 3.508151E-03
-1.648235E-03 -2.841927E-02 1.534664E-07 4.591206E-06 1.123748E-07 3.506979E-03
-1.648433E-03 -2.842274E-02 1.531269E-07 4.570480E-06 1.149387E-07 3.505807E-03
-1.648631E-03 -2.842621E-02 1.527960E-07 4.549822E-06 1.174887E-07 3.504635E-03
-1.648829E-03 -2.842969E-02 1.524691E-07 4.529228E-06 1.200270E-07 3.503463E-03
-1.649027E-03 -2.843317E-02 1.521510E-07 4.508737E-06 1.225499E-07 3.502291E-03
-1.649224E-03 -2.843665E-02 1.518408E-07 4.488346E-06 1.250452E-07 3.501119E-03
-1.649422E-03 -2.844013E-02 1.514963E-07 4.467596E-06 1.275602E-07 3.499946E-03
-1.649619E-03 -2.844361E-02 1.511306E-07 4.446519E-06 1.300941E-07 3.498773E-03
-1.649817E-03 -2.844710E-02 1.507466E-07 4.425144E-06 1.326447E-07 3.497600E-03
-1.650014E-03 -2.845059E-02 1.503454E-07 4.403492E-06 1.352106E-07 3.496427E-03
-1.650211E-03 -2.845408E-02 1.499276E-07 4.381583E-06 1.377906E-07 3.495254E-03
-1.650408E-03 -2.845758E-02 1.494935E-07 4.359438E-06 1.403816E-07 3.494080E-03
-1.650605E-03 -2.846107E-02 1.490369E-07 4.337186E-06 1.429438E-07 3.492906E-03
-1.650802E-03 -2.846457E-02 1.485558E-07 4.314915E-06 1.454478E-07 3.491732E-03
-1.650999E-03 -2.846808E-02 1.480521E-07 4.292658E-06 1.478812E-07 3.490557E-03
-1.651196E-03 -2.847158E-02 1.475301E-07 4.270387E-06 1.502461E-07 3.489382E-03
-1.651393E-03 -2.847509E-02 1.469925E-07 4.248095E-06 1.525388E-07 3.488208E-03
-1.651590E-03 -2.847860E-02 1.464399E-07 4.225774E-06 1.547605E-07 3.487033E-03
-1.651787E-03 -2.848211E-02 1.458748E-07 4.203466E-06 1.568833E-07 3.485858E-03
-1.651983E-03 -2.848562E-02 1.452988E-07 4.181203E-06 1.588857E-07 3.484682E-03
-1.652180E-03 -2.848914E-02 1.447091E-07 4.158891E-06 1.607967E-07 3.483508E-03
-1.652377E-03 -2.849266E-02 1.440878E-07 4.136185E-06 1.626726E-07 3.482333E-03
-1.652573E-03 -2.849619E-02 1.434383E-07 4.113071E-06 1.645172E-07 3.481159E-03
-1.652770E-03 -2.849971E-02 1.427456E-07 4.089352E-06 1.663500E-07 3.479985E-03
-1.652966E-03 -2.850324E-02 1.420078E-07 4.064907E-06 1.681789E-07 3.478811E-03
-1.653162E-03 -2.850677E-02 1.412282E-07 4.039717E-06 1.700146E-07 3.477637E-03
-1.653359E-03 -2.851030E-02 1.404098E-07 4.013649E-06 1.719041E-07 3.476462E-03
-1.653555E-03 -2.851384E-02 1.395636E-07 3.986779E-06 1.738306E-07 3.475288E-03
-1.653751E-03 -2.851738E-02 1.387051E-07 3.959313E-06 1.757723E-07 3.474114E-03
-1.653947E-03 -2.852092E-02 1.378345E-07 3.931207E-06 1.777422E-07 3.472941E-03
-1.654143E-03 -2.852446E-02 1.369710E-07 3.902742E-06 1.797151E-07 3.471767E-03
-1.654339E-03 -2.852801E-02 1.361075E-07 3.873948E-06 1.816874E-07 3.470592E-03
-1.654535E-03 -2.853156E-02 1.352416E-07 3.844833E-06 1.836591E-07 3.469418E-03
-1.654731E-03 -2.853511E-02 1.343725E-07 3.815413E-06 1.856294E-07 3.468243E-03
-1.654927E-03 -2.853866E-02 1.335065E-07 3.785760E-06 1.875907E-07 3.467068E-03
-1.655123E-03 -2.854222E-02 1.326875E-07 3.756419E-06 1.894849E-07 3.465893E-03
-1.655318E-03 -2.854578E-02 1.319024E-07 3.727441E-06 1.913057E-07 3.464717E-03
-1.655514E-03 -2.854934E-02 1.311471E-07 3.698835E-06 1.930541E-07 3.463541E-03
-1.655709E-03 -2.855290E-02 1.304213E-07 3.670629E-06 1.947289E-07 3.462364E-03
-1.655904E-03 -2.855647E-02 1.297250E-07 3.642849E-06 1.963292E-07 3.461187E-03
-1.656099E-03 -2.856004E-02 1.290589E-07 3.615525E-06 1.978532E-07 3.460009E-03
-1.656295E-03 -2.856361E-02 1.284235E-07 3.588685E-06 1.992994E-07 3.458831E-03
-1.656490E-03 -2.856719E-02 1.278196E-07 3.562358E-06 2.006659E-07 3.457653E-03
-1.656685E-03 -2.857076E-02 1.272479E-07 3.536573E-06 2.019510E-07 3.456474E-03
-1.656879E-03 -2.857434E-02 1.267094E-07 3.511360E-06 2.031527E-07 3.455294E-03
-1.657074E-03 -2.857793E-02 1.262049E-07 3.486746E-06 2.042690E-07 3.454114E-03
-1.657269E-03 -2.858151E-02 1.257353E-07 3.462762E-06 2.052982E-07 3.452934E-03
-1.657463E-03 -2.858510E-02 1.253015E-07 3.439436E-06 2.062379E-07 3.451753E-03
-1.657658E-03 -2.858869E-02 1.249046E-07 3.416798E-06 2.070865E-07 3.450572E-03
-1.657852E-03 -2.859228E-02 1.245454E-07 3.394877E-06 2.078416E-07 3.449390E-03
-1.658047E-03 -2.859588E-02 1.242261E-07 3.373695E-06 2.085038E-07 3.448208E-03
-1.658241E-03 -2.859948E-02 1.239531E-07 3.353210E-06 2.090877E-07 3.447025E-03
-1.658435E-03 -2.860308E-02 1.237249E-07 3.333461E-06 2.095912E-07 3.445841E-03
-1.658629E-03 -2.860668E-02 1.235417E-07 3.314485E-06 2.100113E-07 3.444657E-03
-1.658823E-03 -2.861029E-02 1.234042E-07 3.296318E-06 2.103454E-07 3.443472E-03
-1.659017E-03 -2.861390E-02 1.233133E-07 3.278997E-06 2.105908E-07 3.442287E-03
-1.659211E-03 -2.861751E-02 1.232758E-07 3.262505E-06 2.107499E-07 3.441101E-03
-1.659405E-03 -2.862112E-02 1.232936E-07 3.246866E-06 2.108233E-07 3.439915E-03
-1.659598E-03 -2.862474E-02 1.233659E-07 3.232128E-06 2.108081E-07 3.438729E-03
-1.659792E-03 -2.862836E-02 1.234981E-07 3.218273E-06 2.107189E-07 3.437541E-03
-1.659985E-03 -2.863198E-02 1.236939E-07 3.205276E-06 2.105742E-07 3.436354E-03
-1.660179E-03 -2.863560E-02 1.239445E-07 3.193275E-06 2.103503E-07 3.435165E-03
-1.660372E-03 -2.863923E-02 1.242472E-07 3.182271E-06 2.100505E-07 3.433976E-03
-1.660566E-03 -2.864286E-02 1.245557E-07 3.171633E-06 2.097693E-07 3.432786E-03
-1.660759E-03 -2.864650E-02 1.248513E-07 3.160678E-06 2.095816E-07 3.431596E-03
-1.660952E-03 -2.865013E-02 1.251472E-07 3.149467E-06 2.094824E-07 3.430404E-03
-1.661145E-03 -2.865377E-02 1.254407E-07 3.138127E-06 2.094598E-07 3.429212E-03
-1.661338E-03 -2.865741E-02 1.257363E-07 3.126697E-06 2.095031E-07 3.428020E-03
-1.661531E-03 -2.866106E-02 1.260445E-07 3.115196E-06 2.095687E-07 3.426827E-03
-1.661724E-03 -2.866470E-02 1.263621E-07 3.103617E-06 2.096663E-07 3.425633E-03
-1.661916E-03 -2.866835E-02 1.266939E-07 3.091989E-06 2.097992E-07 3.424439E-03
-1.662109E-03 -2.867200E-02 1.270384E-07 3.080369E-06 2.099614E-07 3.423245E-03
-1.662302E-03 -2.867566E-02 1.273952E-07 3.068808E-06 2.101485E-07 3.422050E-03
-1.662494E-03 -2.867932E-02 1.277678E-07 3.057372E-06 2.103620E-07 3.420855E-03
