############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 200
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 2
# dimension of the FFT mesh                : 10 x 10 x 1
# number of wait steps before measurement  : 1000000
# frequency of the measurement             : 10
# output result after this many measurement: 50000
# number of processors used by this run    : 4
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
10 10 1 2
# l1 l2 l3 k atom_id
0 0.5 0 7.3737 0 -0.0214134 0 0.0027903 0 -1.51807 0 -0.0227397 0 -0.00315481 0 -0.0214134 0 9.54981 0 0.00337552 0 -0.0198095 0 -4.04021 0 0.00144575 0 0.0027903 0 0.00337552 0 0.900604 0 0.00137099 0 0.00264492 0 -0.532831 0 -1.51807 0 -0.0198095 0 0.00137099 0 7.35916 0 -0.0269488 0 -0.00264186 0 -0.0227397 0 -4.04021 0 0.00264492 0 -0.0269488 0 9.56667 0 0.0077778 0 -0.00315481 0 0.00144575 0 -0.532831 0 -0.00264186 0 0.0077778 0 0.899868 0
0 0.6 0 7.53958 2.69721e-22 -0.00198681 -0.00141318 -0.000434396 -0.00538923 -2.24831 -2.17682 -0.00627496 0.000841791 0.000823489 -0.00258107 -0.00198681 0.00141318 9.43294 -2.80333e-21 0.0084828 0.00112224 0.00829567 -0.0210636 -4.45447 -1.28183 -0.0066986 -0.00553083 -0.000434396 0.00538923 0.0084828 -0.00112224 0.970732 -2.00086e-21 0.00539192 -0.00283883 -0.00693763 -0.00314355 -0.639237 -0.317391 -2.24831 2.17682 0.00829567 0.0210636 0.00539192 0.00283883 7.54209 1.15155e-16 -0.00416939 0.00251986 -0.00178412 0.00261783 -0.00627496 -0.000841791 -4.45447 1.28183 -0.00693763 0.00314355 -0.00416939 -0.00251986 9.44473 -3.61784e-21 0.00653835 0.00143382 0.000823489 0.00258107 -0.0066986 0.00553083 -0.639237 0.317391 -0.00178412 -0.00261783 0.00653835 -0.00143382 0.970772 -6.09008e-17
0 0.7 0 7.74019 1.81462e-21 0.00608224 -0.0116007 0.00124684 -0.00552788 -3.9906 -3.40999 0.0010637 0.00822337 -0.00243875 0.00361582 0.00608224 0.0116007 9.20549 -1.4361e-21 -0.00436019 -0.00364211 0.00564446 0.0113762 -5.6057 -2.14416 0.00301417 0.00584547 0.00124684 0.00552788 -0.00436019 0.00364211 1.15903 5.91162e-22 -0.00428481 0.000873752 0.00617047 0.000855916 -0.919757 -0.519058 -3.9906 3.40999 0.00564446 -0.0113762 -0.00428481 -0.000873752 7.74273 1.31311e-20 -0.0118192 0.00998313 0.0038296 0.00322565 0.0010637 -0.00822337 -5.6057 2.14416 0.00617047 -0.000855916 -0.0118192 -0.00998313 9.21385 -2.62333e-21 -0.00551317 -0.00178555 -0.00243875 -0.00361582 0.00301417 -0.00584547 -0.919757 0.519058 0.0038296 -0.00322565 -0.00551317 0.00178555 1.15893 4.76842e-17
0 0.8 0 8.12245 -3.80548e-16 0.000183559 0.0224408 0.000655238 -0.00176289 -6.18603 -3.38686 0.00712461 -0.000331181 -0.00130051 0.00164692 0.000183559 -0.0224408 8.91466 -7.36719e-20 0.000680693 -0.00542361 -0.00361606 0.0211733 -7.059 -2.18088 -0.00265877 0.00477402 0.000655238 0.00176289 0.000680693 0.00542361 1.35946 -1.81199e-15 0.000375722 -0.00244774 0.00240069 -0.00932852 -1.23572 -0.509773 -6.18603 3.38686 -0.00361606 -0.0211733 0.000375722 0.00244774 8.13315 -1.28509e-20 -0.0124417 0.00314058 0.000739831 -0.00270436 0.00712461 0.000331181 -7.059 2.18088 0.00240069 0.00932852 -0.0124417 -0.00314058 8.8967 -3.47841e-20 0.00150085 -0.00967901 -0.00130051 -0.00164692 -0.00265877 -0.00477402 -1.23572 0.509773 0.000739831 0.00270436 0.00150085 0.00967901 1.35963 -1.91142e-15
0 0.9 0 8.44472 -1.45519e-19 -0.00711463 -0.0213422 -0.0115979 0.00543679 -7.91755 -2.07714 0.0041393 0.0216769 0.0124612 -0.00300581 -0.00711463 0.0213422 8.67267 -1.68323e-21 0.0113003 -0.0130313 0.0135211 -0.0186773 -8.14353 -1.30589 -0.0135868 0.0104702 -0.0115979 -0.00543679 0.0113003 0.0130313 1.5205 -4.78023e-17 0.00953152 0.00794972 -0.00940365 -0.0145691 -1.48694 -0.311229 -7.91755 2.07714 0.0135211 0.0186773 0.00953152 -0.00794972 8.44408 -3.77443e-20 -0.0097761 -0.0198214 -0.0109754 0.00584896 0.0041393 -0.0216769 -8.14353 1.30589 -0.00940365 0.0145691 -0.0097761 0.0198214 8.67551 -5.93063e-19 0.0120567 -0.0124063 0.0124612 0.00300581 -0.0135868 -0.0104702 -1.48694 0.311229 -0.0109754 -0.00584896 0.0120567 0.0124063 1.52053 -1.20291e-19
0.1 0 0 8.66642 -2.43234e-15 -0.124087 0.0621693 -0.00215656 0.00643578 -8.1366 1.50925 0.105774 0.270637 0.000846105 -0.00668994 -0.124087 -0.0621693 8.46506 -4.31644e-19 0.00186382 -0.00377239 0.130453 0.389668 -7.93484 1.87416 -0.00101538 0.00410327 -0.00215656 -0.00643578 0.00186382 0.00377239 1.52766 1.92641e-14 0.00255809 0.00597918 -0.00226527 -0.00333573 -1.49393 0.312688 -8.1366 -1.50925 0.130453 -0.389668 0.00255809 -0.00597918 8.67513 -2.0931e-15 -0.121101 0.0597481 -0.0012947 0.0063502 0.105774 -0.270637 -7.93484 -1.87416 -0.00226527 0.00333573 -0.121101 -0.0597481 8.45908 -2.60031e-18 0.00156241 -0.00377997 0.000846105 0.00668994 -0.00101538 -0.00410327 -1.49393 -0.312688 -0.0012947 -0.0063502 0.00156241 0.00377997 1.52766 1.93046e-14
0.1 0.1 0 8.5394 4.86591e-15 0.0685628 -0.0469226 -0.00092677 0.000389992 -7.34884 3.50658 0.164553 0.354826 0.000577701 -0.000706574 0.0685628 0.0469226 8.49622 -5.01487e-18 0.000713137 -0.00322839 0.124793 0.270921 -7.55579 3.16111 0.00062109 0.00327303 -0.00092677 -0.000389992 0.000713137 0.00322839 1.52875 -1.15385e-21 0.000631849 3.33071e-05 -0.00159392 -0.00302915 -1.39339 0.625559 -7.34884 -3.50658 0.124793 -0.270921 0.000631849 -3.33071e-05 8.53137 4.56664e-15 0.0699506 -0.0465956 -0.000474859 0.000364849 0.164553 -0.354826 -7.55579 -3.16111 -0.00159392 0.00302915 0.0699506 0.0465956 8.49837 3.86352e-16 0.000257521 -0.0033731 0.000577701 0.000706574 0.00062109 -0.00327303 -1.39339 -0.625559 -0.000474859 -0.000364849 0.000257521 0.0033731 1.52874 -9.53673e-17
0.1 0.2 0 8.37904 1.8983e-15 0.235431 -0.172547 0.0053188 -0.00694014 -5.70251 4.83603 0.102897 0.310665 -0.000260606 0.00856172 0.235431 0.172547 8.67166 -1.90464e-15 0.00157225 0.00235295 0.115132 0.321513 -6.47374 4.00399 -0.00297736 -0.00091374 0.0053188 0.00694014 0.00157225 -0.00235295 1.40308 -9.5369e-17 -0.00738891 -0.00355261 0.000650733 0.00380012 -1.12469 0.817121 -5.70251 -4.83603 0.115132 -0.321513 -0.00738891 0.00355261 8.38596 2.22053e-15 0.236476 0.18642 0.00375621 -0.00722044 0.102897 -0.310665 -6.47374 -4.00399 0.000650733 -0.00380012 0.236476 -0.18642 8.67812 -2.4765e-15 0.00195715 0.00308857 -0.000260606 -0.00856172 -0.00297736 0.00091374 -1.12469 -0.817121 0.00375621 0.00722044 0.00195715 -0.00308857 1.40314 -2.10317e-21
0.1 0.3 0 8.04561 -5.19023e-18 0.316162 -0.38441 -0.000491205 -0.00102273 -3.50208 4.88584 0.120085 0.330896 0.0005909 0.000631597 0.316162 0.38441 8.97508 -5.14457e-18 -0.000785932 -0.000255347 0.121393 0.33545 -5.05938 4.02635 0.0012073 -0.000632691 -0.000491205 0.00102273 -0.000785932 0.000255347 1.2225 -6.67611e-16 0.010356 0.000395056 0.00110345 0.00438731 -0.80697 0.828757 -3.50208 -4.88584 0.121393 -0.33545 0.010356 -0.000395056 8.04146 3.87914e-16 0.304026 0.393045 -0.00673717 0.00748102 0.120085 -0.330896 -5.05938 -4.02635 0.00110345 -0.00438731 0.304026 -0.393045 8.94052 -1.12576e-18 0.00185271 0.0043214 0.0005909 -0.000631597 0.0012073 0.000632691 -0.80697 -0.828757 -0.00673717 -0.00748102 0.00185271 -0.0043214 1.22266 -7.72854e-16
0.1 0.4 0 7.72013 -9.82037e-17 0.249528 -0.616732 -0.00190255 9.4284e-05 -1.7167 3.63185 0.120286 0.332452 0.000368073 -0.00351715 0.249528 0.616732 9.33273 1.38202e-18 -0.00333785 0.00309561 0.110454 0.344618 -3.98038 3.19165 0.000449005 -0.00346053 -0.00190255 -9.4284e-05 -0.00333785 -0.00309561 1.02852 9.53671e-17 0.0001084 -0.00192626 0.00309732 -0.000850598 -0.538921 0.635944 -1.7167 -3.63185 0.110454 -0.344618 0.0001084 0.00192626 7.73161 7.43612e-19 0.267811 0.618806 -0.00309656 0.000674422 0.120286 -0.332452 -3.98038 -3.19165 0.00309732 0.000850598 0.267811 -0.618806 9.33259 -1.88718e-16 -0.00217554 0.00193666 0.000368073 0.00351715 0.000449005 0.00346053 -0.538921 -0.635944 -0.00309656 -0.000674422 -0.00217554 -0.00193666 1.0291 1.3688e-16
0.1 0.5 0 7.54864 -7.44029e-19 0.0917321 -0.757501 0.001007 0.00205628 -1.03081 1.53205 0.122611 0.326184 0.00153474 -0.00143534 0.0917321 0.757501 9.46379 9.60585e-17 0.0053099 -0.000762227 0.126088 0.330658 -3.4716 1.82955 0.00357173 -0.00406024 0.001007 -0.00205628 0.0053099 0.000762227 0.906126 1.81896e-22 0.002817 -0.00451848 0.000730277 -0.00301772 -0.435974 0.318119 -1.03081 -1.53205 0.126088 -0.330658 0.002817 0.00451848 7.5482 0 0.0913345 0.750885 0.00439062 0.00195685 0.122611 -0.326184 -3.4716 -1.82955 0.000730277 0.00301772 0.0913345 -0.750885 9.46523 -1.06308e-18 0.00562386 0.000361285 0.00153474 0.00143534 0.00357173 0.00406024 -0.435974 -0.318119 0.00439062 -0.00195685 0.00562386 -0.000361285 0.905651 -4.5474e-23
0.1 0.6 0 7.549 2.97264e-18 -0.0915163 -0.771419 0.000147161 -0.000377966 -1.73345 -0.633444 0.0921063 0.343537 -0.000766367 0.00207991 -0.0915163 0.771419 9.51135 1.91725e-18 0.000640232 0.00725228 0.101725 0.348889 -4.00779 0.585452 -0.0044567 -0.00443608 0.000147161 0.000377966 0.000640232 -0.00725228 0.904348 1.8758e-22 0.00232501 -0.000840587 -0.00483458 0.00212144 -0.536194 -0.00101842 -1.73345 0.633444 0.101725 -0.348889 0.00232501 0.000840587 7.53497 1.92097e-19 -0.10459 0.762855 -0.00117042 0.000784863 0.0921063 -0.343537 -4.00779 -0.585452 -0.00483458 -0.00212144 -0.10459 -0.762855 9.51842 1.5006e-18 -0.00254712 0.00137269 -0.000766367 -0.00207991 -0.0044567 0.00443608 -0.536194 0.00101842 -0.00117042 -0.000784863 -0.00254712 -0.00137269 0.903431 -1.13685e-23
0.1 0.7 0 7.71764 -3.51501e-19 -0.284684 -0.622868 0.00270938 -0.00127358 -3.51432 -1.92097 0.126116 0.357612 -0.00353825 -0.000788975 -0.284684 0.622868 9.31795 1.45947e-19 -0.00689141 -0.000126515 0.0731242 0.345547 -5.09356 -0.242842 0.00703457 0.000826271 0.00270938 0.00127358 -0.00689141 0.000126515 1.02659 -3.41055e-22 -0.00222817 -0.00141631 0.00659658 0.0016708 -0.807223 -0.197 -3.51432 1.92097 0.0731242 -0.345547 -0.00222817 0.00141631 7.69378 3.55742e-22 -0.248331 0.613653 0.00233679 -0.000183574 0.126116 -0.357612 -5.09356 0.242842 0.00659658 -0.0016708 -0.248331 -0.613653 9.34885 2.00505e-17 -0.00798662 0.000511121 -0.00353825 0.000788975 0.00703457 -0.000826271 -0.807223 0.197 0.00233679 0.000183574 -0.00798662 -0.000511121 1.02677 1.13685e-22
0.1 0.8 0 8.1037 1.01855e-18 -0.33329 -0.388236 0.00818484 8.9826e-05 -5.75233 -1.90574 0.117774 0.349503 -0.00772223 -0.00101567 -0.33329 0.388236 9.01915 7.42985e-19 -0.00415289 0.00142121 0.101723 0.328969 -6.50287 -0.255374 0.00485546 -0.000868413 0.00818484 -8.9826e-05 -0.00415289 -0.00142121 1.22326 -2.50107e-22 0.00236391 -0.000884253 0.00763767 0.00109776 -1.14022 -0.19624 -5.75233 1.90574 0.101723 -0.328969 0.00236391 0.000884253 8.07706 3.73356e-22 -0.308921 0.400297 -0.00210733 -0.00105762 0.117774 -0.349503 -6.50287 0.255374 0.00763767 -0.00109776 -0.308921 -0.400297 9.0135 4.70716e-21 -0.00779125 -3.82772e-05 -0.00772223 0.00101567 0.00485546 0.000868413 -1.14022 0.19624 -0.00210733 0.00105762 -0.00779125 3.82772e-05 1.22344 -6.02531e-22
0.1 0.9 0 8.43265 -2.87226e-16 -0.219374 -0.194388 0.00130943 0.00918879 -7.5038 -0.559767 0.081324 0.33379 -0.0015071 -0.00914484 -0.219374 0.194388 8.66639 -5.94138e-19 -0.00231638 -0.0143773 0.0823902 0.309599 -7.58563 0.55924 0.00241724 0.014235 0.00130943 -0.00918879 -0.00231638 0.0143773 1.42115 4.77477e-22 -0.00269771 0.00921117 0.000868615 -0.0158075 -1.4081 -5.94987e-05 -7.5038 0.559767 0.0823902 -0.309599 -0.00269771 -0.00921117 8.41953 -3.85013e-16 -0.217734 0.168201 0.00271859 0.00919691 0.081324 -0.33379 -7.58563 -0.55924 0.000868615 0.0158075 -0.217734 -0.168201 8.66539 9.5102e-17 -0.000705524 -0.0155847 -0.0015071 0.00914484 0.00241724 -0.014235 -1.4081 5.94987e-05 0.00271859 -0.00919691 -0.000705524 0.0155847 1.42119 5.68425e-24
0.2 0 0 8.66383 1.42014e-19 -0.299184 0.0103862 -0.0105012 -0.00659516 -6.79259 2.47012 0.337366 0.523549 0.0127456 0.00220815 -0.299184 -0.0103862 8.35136 1.95891e-19 0.00657761 0.00434407 0.338872 0.566127 -6.4268 3.08931 -0.00790431 -0.00194097 -0.0105012 0.00659516 0.00657761 -0.00434407 1.3656 1.90744e-15 0.00761585 -0.0138345 -0.0048155 0.00941515 -1.24132 0.512054 -6.79259 -2.47012 0.338872 -0.566127 0.00761585 0.0138345 8.66811 8.43809e-20 -0.279495 0.0288749 -0.0126586 -0.00991235 0.337366 -0.523549 -6.4268 -3.08931 -0.0048155 -0.00941515 -0.279495 -0.0288749 8.3358 3.6853e-16 0.00782563 0.00659755 0.0127456 -0.00220815 -0.00790431 0.00194097 -1.24132 -0.512054 -0.0126586 0.00991235 0.00782563 -0.00659755 1.36563 1.92833e-15
0.2 0.1 0 8.85069 1.05015e-17 -0.0132824 0.19688 -0.017034 -0.016048 -6.21309 4.51215 0.383683 0.507011 0.023034 0.00286 -0.0132824 -0.19688 8.23667 -2.20573e-15 0.0118426 -0.00639022 0.394959 0.518288 -5.98023 4.34394 -0.00575946 0.0123412 -0.017034 0.016048 0.0118426 0.00639022 1.41102 -1.81896e-21 0.00511234 -0.0228865 -0.0158129 0.00040222 -1.13104 0.821842 -6.21309 -4.51215 0.394959 -0.518288 0.00511234 0.0228865 8.8481 3.71627e-16 -0.0157886 -0.182281 -0.0173779 -0.0154936 0.383683 -0.507011 -5.98023 -4.34394 -0.0158129 -0.00040222 -0.0157886 0.182281 8.22891 -1.87826e-15 0.0131572 -0.00886861 0.023034 -0.00286 -0.00575946 -0.0123412 -1.13104 -0.821842 -0.0173779 0.0154936 0.0131572 0.00886861 1.41119 -1.24599e-20
0.2 0.2 0 8.70562 -4.94409e-18 0.251602 -0.0289918 0.000987861 0.0327657 -4.50137 5.73275 0.447121 0.479917 -0.0254578 -0.0202773 0.251602 0.0289918 8.35072 2.20852e-15 0.00725162 0.00778907 0.416274 0.448922 -4.94386 5.15712 -0.0106055 0.000553415 0.000987861 -0.0327657 0.00725162 -0.00778907 1.35825 9.53705e-17 0.0233028 0.0174706 0.000515344 0.00788518 -0.865757 1.01658 -4.50137 -5.73275 0.416274 -0.448922 0.0233028 -0.0174706 8.73847 -3.77633e-16 0.272143 -0.0152641 -0.00180336 0.028553 0.447121 -0.479917 -4.94386 -5.15712 0.000515344 -0.00788518 0.272143 0.0152641 8.35055 2.31217e-15 0.00576429 0.00544408 -0.0254578 0.0202773 -0.0106055 -0.000553415 -0.865757 -1.01658 -0.00180336 -0.028553 0.00576429 -0.00544408 1.35828 1.43243e-20
0.2 0.3 0 8.458 -5.94444e-18 0.557414 -0.394881 -0.00226817 0.00208569 -2.26225 5.77768 0.41152 0.528198 -0.00104405 -0.00201237 0.557414 0.394881 8.54519 3.91368e-21 -0.00927823 0.00321161 0.408941 0.553306 -3.52894 5.1593 0.00111329 -0.0100761 -0.00226817 -0.00208569 -0.00927823 -0.00321161 1.21919 1.13685e-21 0.00682385 -0.00891298 0.0101117 -0.000237224 -0.537271 1.02046 -2.26225 -5.77768 0.408941 -0.553306 0.00682385 0.00891298 8.49582 1.78384e-17 0.586531 0.390916 -0.0104823 0.00184184 0.41152 -0.528198 -3.52894 -5.1593 0.0101117 0.000237224 0.586531 -0.390916 8.56621 5.99057e-16 -0.00481438 0.00901065 -0.00104405 0.00201237 0.00111329 0.0100761 -0.537271 -1.02046 -0.0104823 -0.00184184 -0.00481438 -0.00901065 1.2193 7.27585e-22
0.2 0.4 0 8.20571 1.48933e-18 0.569451 -0.856938 -0.00381853 -0.000160843 -0.467038 4.52744 0.412673 0.527683 0.00057497 -0.00161353 0.569451 0.856938 8.86324 2.88347e-16 -0.0015515 0.00249023 0.401581 0.545332 -2.41064 4.35808 -0.00214158 -0.00176938 -0.00381853 0.000160843 -0.0015515 -0.00249023 1.04929 7.15256e-17 0.00102405 0.0001374 0.00308038 -2.31657e-05 -0.270289 0.831693 -0.467038 -4.52744 0.401581 -0.545332 0.00102405 -0.0001374 8.2068 5.83993e-17 0.561448 0.850289 0.00119945 0.00228647 0.412673 -0.527683 -2.41064 -4.35808 0.00308038 2.31657e-05 0.561448 -0.850289 8.82667 1.87943e-16 -0.00033536 0.00253634 0.00057497 0.00161353 -0.00214158 0.00176938 -0.270289 -0.831693 0.00119945 -0.00228647 -0.00033536 -0.00253634 1.04959 1.42385e-16
0.2 0.5 0 7.97951 1.19413e-17 0.337969 -1.23203 -0.00318265 -0.00128364 0.251167 2.47423 0.421893 0.500188 0.000530428 -0.00043599 0.337969 1.23203 9.04644 5.94388e-18 0.00165887 -0.00200912 0.424202 0.488382 -1.96686 3.00915 0.00237586 -0.0021903 -0.00318265 0.00128364 0.00165887 0.00200912 0.908297 0 0.000190897 -0.000642787 -0.0031646 -0.00258015 -0.166893 0.515489 0.251167 -2.47423 0.424202 -0.488382 0.000190897 0.000642787 7.97324 1.18923e-17 0.33817 1.22215 0.00102159 -0.00221986 0.421893 -0.500188 -1.96686 -3.00915 -0.0031646 0.00258015 0.33817 -1.22215 9.06374 5.19641e-18 -4.72863e-05 -0.00495898 0.000530428 0.00043599 0.00237586 0.0021903 -0.166893 -0.515489 0.00102159 0.00221986 -4.72863e-05 0.00495898 0.90807 -1.19207e-17
0.2 0.6 0 7.88816 5.28417e-18 0.000255978 -1.34682 -0.000561822 -0.000521861 -0.499385 0.359311 0.367264 0.524731 -0.000452854 0.00138256 0.000255978 1.34682 9.04802 0 0.000895474 -0.00260143 0.367313 0.5218 -2.3009 1.69575 -0.00108132 -0.00305047 -0.000561822 0.000521861 0.000895474 0.00260143 0.853581 -1.1921e-17 0.000526094 0.00179669 -0.00362632 -0.000794868 -0.2708 0.196904 -0.499385 -0.359311 0.367313 -0.5218 0.000526094 -0.00179669 7.89269 1.85817e-19 -0.00180753 1.33976 -0.00334756 0.000413298 0.367264 -0.524731 -2.3009 -1.69575 -0.00362632 0.000794868 -0.00180753 -1.33976 9.04607 9.53643e-17 -0.00389987 0.00267325 -0.000452854 -0.00138256 -0.00108132 0.00305047 -0.2708 -0.196904 -0.00334756 -0.000413298 -0.00389987 -0.00267325 0.853734 -1.17754e-17
0.2 0.7 0 7.96128 -4.96113e-18 -0.357867 -1.231 0.00139421 0.000230736 -2.22585 -0.991589 0.376897 0.563523 0.00070118 -0.00563646 -0.357867 1.231 9.09216 4.75423e-17 0.000586866 0.00201067 0.389775 0.569689 -3.51567 0.961566 0.00538112 0.00379037 0.00139421 -0.000230736 0.000586866 -0.00201067 0.913672 1.06439e-19 -0.00593671 0.00347585 0.00328943 -0.0045077 -0.54544 -0.000929924 -2.22585 0.991589 0.389775 -0.569689 -0.00593671 -0.00347585 7.95923 1.85847e-17 -0.365568 1.22613 0.00020472 -0.00200119 0.376897 -0.563523 -3.51567 -0.961566 0.00328943 0.0045077 -0.365568 -1.22613 9.1045 5.25094e-18 0.00189151 -0.00173945 0.00070118 0.00563646 0.00538112 -0.00379037 -0.54544 0.000929924 0.00020472 0.00200119 0.00189151 0.00173945 0.913603 1.81896e-22
0.2 0.8 0 8.19913 1.21905e-18 -0.550659 -0.849658 0.00604371 0.00237108 -4.45762 -0.956306 0.368084 0.54406 -0.00582338 -0.00338476 -0.550659 0.849658 8.85254 -8.91583e-17 -0.000782485 0.00129864 0.349634 0.557167 -4.882 0.979307 -0.000900329 -0.00110778 0.00604371 -0.00237108 -0.000782485 -0.00129864 1.0404 -1.35285e-21 0.000211079 -0.00312126 -0.000271867 0.00279134 -0.864279 -0.000391113 -4.45762 0.956306 0.349634 -0.557167 0.000211079 0.00312126 8.1892 -2.97676e-18 -0.540643 0.854026 -0.00187385 -0.00208852 0.368084 -0.54406 -4.882 -0.979307 -0.000271867 -0.00279134 -0.540643 -0.854026 8.85834 1.98647e-17 0.00132607 0.00364676 -0.00582338 0.00338476 -0.000900329 0.00110778 -0.864279 0.000391113 -0.00187385 0.00208852 0.00132607 -0.00364676 1.04035 -3.97898e-23
0.2 0.9 0 8.52446 -1.48654e-17 -0.573001 -0.398426 0.000409949 0.000190996 -6.22434 0.390657 0.391582 0.520583 -0.000164196 0.000193543 -0.573001 0.398426 8.60913 -9.39818e-18 0.00102787 0.000658147 0.383655 0.521555 -6.03311 1.82476 -0.000713762 -0.000980812 0.000409949 -0.000190996 0.00102787 -0.000658147 1.21769 -1.91646e-16 -0.00220562 0.000890941 0.00511313 -0.002903 -1.13426 0.195239 -6.22434 -0.390657 0.383655 -0.521555 -0.00220562 -0.000890941 8.52483 -1.53502e-18 -0.569966 0.408382 0.00204175 0.000265329 0.391582 -0.520583 -6.03311 -1.82476 0.00511313 0.002903 -0.569966 -0.408382 8.61087 3.33561e-18 -0.00531586 -0.00205283 -0.000164196 -0.000193543 -0.000713762 0.000980812 -1.13426 -0.195239 0.00204175 -0.000265329 -0.00531586 0.00205283 1.21766 -1.66894e-16
0.3 0 0 8.86923 1.90223e-16 -0.619565 0.00210862 -0.00104748 0.00795852 -5.22902 2.46726 0.712541 0.551442 -0.00349844 -0.00772634 -0.619565 -0.00210862 8.13775 6.09832e-20 -0.00287733 0.0105042 0.698201 0.569033 -4.41378 3.11042 -0.00147444 -0.0107081 -0.00104748 -0.00795852 -0.00287733 -0.0105042 1.15216 9.53707e-17 -0.00786509 0.00156546 -0.00898718 -0.0038415 -0.913779 0.515668 -5.22902 -2.46726 0.698201 -0.569033 -0.00786509 -0.00156546 8.85837 -3.17801e-16 -0.621064 0.00214127 0.00816067 -0.00125952 0.712541 -0.551442 -4.41378 -3.11042 -0.00898718 0.0038415 -0.621064 -0.00214127 8.14841 -9.89778e-18 0.00475296 -0.00829592 -0.00349844 0.00772634 -0.00147444 0.0107081 -0.913779 -0.515668 0.00816067 0.00125952 0.00475296 0.00829592 1.15256 1.58591e-21
0.3 0.1 0 9.06904 2.34493e-18 -0.229186 0.393755 -0.00933921 0.00657184 -4.62725 4.53727 0.742875 0.585013 0.00195944 -0.0108288 -0.229186 -0.393755 8.04468 2.92869e-18 0.00525773 -0.00145324 0.739931 0.568524 -4.02863 4.40377 -0.00257399 0.00404691 -0.00933921 -0.00657184 0.00525773 0.00145324 1.21935 -5.72234e-16 0.000141737 -0.00046037 -0.00395977 -0.00231744 -0.804048 0.826037 -4.62725 -4.53727 0.739931 -0.568524 0.000141737 0.00046037 9.04733 2.93526e-18 -0.226068 -0.403461 -0.0003248 -0.000273665 0.742875 -0.585013 -4.02863 -4.40377 -0.00395977 0.00231744 -0.226068 0.403461 8.03713 -1.18935e-17 0.00105403 -0.0041251 0.00195944 0.0108288 -0.00257399 -0.00404691 -0.804048 -0.826037 -0.0003248 0.000273665 0.00105403 0.0041251 1.21937 -7.68702e-16
0.3 0.2 0 9.08663 3.83526e-16 0.237431 0.384117 0.00100491 0.0181169 -2.88179 5.80151 0.76107 0.529367 -0.0159486 -0.00706589 0.237431 -0.384117 8.01112 5.94096e-18 0.000448342 0.00230791 0.758585 0.524719 -2.93925 5.15673 -0.00170246 -0.00122857 0.00100491 -0.0181169 0.000448342 -0.00230791 1.21657 2.59202e-21 0.00584531 0.0154348 0.00115991 0.00981577 -0.536076 1.01816 -2.88179 -5.80151 0.758585 -0.524719 0.00584531 -0.0154348 9.01341 6.57804e-16 0.2533 -0.40772 0.0105743 0.0113905 0.76107 -0.529367 -2.93925 -5.15673 0.00115991 -0.00981577 0.2533 0.40772 8.01882 2.97194e-18 0.00772 0.0051703 -0.0159486 0.00706589 -0.00170246 0.00122857 -0.536076 -1.01816 0.0105743 -0.0113905 0.00772 -0.0051703 1.21653 9.53776e-17
0.3 0.3 0 8.86926 9.51396e-17 0.65546 0.00523807 -0.00201589 -0.000569065 -0.721542 5.73373 0.747701 0.496812 0.00121615 -0.000702947 0.65546 -0.00523807 8.13233 1.18832e-17 0.000871904 0.00120762 0.753135 0.517963 -1.58277 5.15023 -0.000968587 0.00127349 -0.00201589 0.000569065 0.000871904 -0.00120762 1.14143 1.19209e-16 -0.000225955 0.00153038 -0.00333839 -0.00171403 -0.206075 1.01808 -0.721542 -5.73373 0.753135 -0.517963 -0.000225955 -0.00153038 8.84802 4.9876e-21 0.622083 0.000953323 0.00230176 0.000436743 0.747701 -0.496812 -1.58277 -5.15023 -0.00333839 0.00171403 0.622083 -0.000953323 8.12618 -3.51886e-21 -0.00101319 -0.00346386 0.00121615 0.000702947 -0.000968587 -0.00127349 -0.206075 -1.01808 0.00230176 -0.000436743 -0.00101319 0.00346386 1.14164 1.68456e-16
0.3 0.4 0 8.70094 -1.78382e-17 0.807091 -0.653321 0.0020753 -0.00167905 1.09523 4.49216 0.756642 0.490853 0.000941111 0.00292598 0.807091 0.653321 8.35176 -8.63127e-18 0.00531627 0.00118542 0.746193 0.514544 -0.503713 4.36536 -0.00171608 0.00454289 0.0020753 0.00167905 0.00531627 -0.00118542 1.02771 8.24217e-23 -0.000680596 0.00572508 0.000825681 0.00166297 0.0619245 0.829518 1.09523 -4.49216 0.746193 -0.514544 -0.000680596 -0.00572508 8.71042 -9.59943e-18 0.789622 0.642889 0.00577851 -0.0003565 0.756642 -0.490853 -0.503713 -4.36536 0.000825681 -0.00166297 0.789622 -0.642889 8.33921 -1.18878e-17 0.00223642 0.00238028 0.000941111 -0.00292598 -0.00171608 -0.00454289 0.0619245 -0.829518 0.00577851 0.0003565 0.00223642 -0.00238028 1.02744 -5.22951e-22
